id,table,text,translation
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:NAME:PLURAL,giant bluejays,거대 블루제이
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant bluejay,거대 블루제이
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:DESCRIPTION,A huge monster in the form of a bluejay.,블루제이 형태의 거대한 괴물이다.
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아챈다
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:ATTACK:THIRD,snatches at,낚아챈다
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:TLCM:PLURAL,feathers,깃털
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Maximum Flight Speed,최대 비행 속도
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Faster Flight,더 빠른 비행
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Fast Flight,빠른 비행
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Fly,비행
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Slow Flight,느린 비행
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:FLY,Hover,호버링
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,기어다니기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 등반
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:GIANT_BLUEJAY:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 오르기
CREATURE:BIRD_CARDINAL,CREATURE:NAME:SINGULAR,cardinal,홍관조
CREATURE:BIRD_CARDINAL,CREATURE:NAME:PLURAL,cardinals,홍관조
CREATURE:BIRD_CARDINAL,CREATURE:NAME:ADJECTIVE,cardinal,홍관조
CREATURE:BIRD_CARDINAL,CREATURE:CHILD:SINGULAR,cardinal hatchling,홍관조 새끼
CREATURE:BIRD_CARDINAL,CREATURE:CHILD:PLURAL,cardinal hatchlings,홍관조 새끼
CREATURE:BIRD_CARDINAL,CREATURE:PREFSTRING,coloration,화려한 색채
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:NAME:SINGULAR,cardinal,홍관조
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:NAME:PLURAL,cardinals,홍관조
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:NAME:ADJECTIVE,cardinal,홍관조
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:DESCRIPTION,"A small bright red bird with a distinctive crest, found in temperate forests.",작은 선명한 붉은 새로，머리에 독특한 볏이 있고，온대 숲에 서식한다。
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물다
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아채다
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:ATTACK:THIRD,snatches at,낚아챈다
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:TLCM:PLURAL,feathers,깃털
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Maximum Flight Speed,최대 비행 속도
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Faster Flight,더 빠른 비행
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Fast Flight,빠른 비행
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Fly,비행
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Slow Flight,느린 비행
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Hover,정지비행
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어다니기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어넘기기
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 등반
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:BIRD_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 오르기
CREATURE:CARDINAL_MAN,CREATURE:NAME:SINGULAR,cardinal man,홍관조인
CREATURE:CARDINAL_MAN,CREATURE:NAME:PLURAL,cardinal men,홍관조인들
CREATURE:CARDINAL_MAN,CREATURE:NAME:ADJECTIVE,cardinal man,홍관조인
CREATURE:CARDINAL_MAN,CREATURE:PREFSTRING,coloration,다채로운 색채
CREATURE:CARDINAL_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:CARDINAL_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬는다
CREATURE:CARDINAL_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬는다
CREATURE:CARDINAL_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬는다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A person with the head and wings of a cardinal.,홍관조의 머리와 날개를 가진 인간형 생물。
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질한다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질한다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,찬다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,찬다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아챈다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,snatches at,낚아챈다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:TLCM:PLURAL,feathers,깃털
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력질주
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느릿느릿 걷기
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Maximum Flight Speed,최고속 비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Faster Flight,가속 비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Fast Flight,빠른 비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Fly,비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Slow Flight,느린 비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:FLY,Hover,정지비행
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 등반
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,매달려 이동
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최고속 수영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,가속 수영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:CARDINAL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,슬금슬금 기어가기
CREATURE:CARDINAL_MAN:FEMALE,CREATURE:CASTE:NAME:SINGULAR,cardinal woman,암컷 홍관조인
CREATURE:CARDINAL_MAN:FEMALE,CREATURE:CASTE:NAME:PLURAL,cardinal women,암컷 홍관조인
CREATURE:CARDINAL_MAN:FEMALE,CREATURE:CASTE:NAME:ADJECTIVE,cardinal woman,암컷 홍관조인
CREATURE:CARDINAL_MAN:MALE,CREATURE:CASTE:NAME:SINGULAR,cardinal man,수컷 홍관조인
CREATURE:CARDINAL_MAN:MALE,CREATURE:CASTE:NAME:PLURAL,cardinal men,수컷 홍관조인들
CREATURE:CARDINAL_MAN:MALE,CREATURE:CASTE:NAME:ADJECTIVE,cardinal man,수컷 홍관조인
CREATURE:GIANT_CARDINAL,CREATURE:NAME:SINGULAR,giant cardinal,거대 홍관조
CREATURE:GIANT_CARDINAL,CREATURE:NAME:PLURAL,giant cardinals,거대 홍관조들
CREATURE:GIANT_CARDINAL,CREATURE:NAME:ADJECTIVE,giant cardinal,거대 홍관조
CREATURE:GIANT_CARDINAL,CREATURE:CHILD:SINGULAR,giant cardinal hatchling,거대 홍관조 새끼
CREATURE:GIANT_CARDINAL,CREATURE:CHILD:PLURAL,giant cardinal hatchlings,거대 홍관조 새끼들
CREATURE:GIANT_CARDINAL,CREATURE:PREFSTRING,coloration,화려한 색채
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:NAME:SINGULAR,giant cardinal,거대 홍관조
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:NAME:PLURAL,giant cardinals,거대 홍관조들
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant cardinal,거대 홍관조
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:DESCRIPTION,A huge monster in the form of a cardinal.,홍관조와 같은 모습의 거대한 괴물이다.
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아챈다
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:ATTACK:THIRD,snatches at,낚아챈다
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:TLCM:PLURAL,feathers,깃털
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Maximum Flight Speed,최대 비행 속도
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Faster Flight,더 빠른 비행
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Fast Flight,빠른 비행
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Fly,비행
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Slow Flight,느린 비행
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:FLY,Hover,제자리비행
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,기어다니기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어넘기기
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 등반
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:GIANT_CARDINAL:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 오르기
CREATURE:BIRD_GRACKLE,CREATURE:NAME:SINGULAR,grackle,검은깃찌르레기
CREATURE:BIRD_GRACKLE,CREATURE:NAME:PLURAL,grackles,검은깃찌르레기
CREATURE:BIRD_GRACKLE,CREATURE:NAME:ADJECTIVE,grackle,검은깃찌르레기
CREATURE:BIRD_GRACKLE,CREATURE:CHILD:SINGULAR,grackle hatchling,검은깃찌르레기 새끼
CREATURE:BIRD_GRACKLE,CREATURE:CHILD:PLURAL,grackle hatchlings,검은깃찌르레기 새끼
CREATURE:BIRD_GRACKLE,CREATURE:PREFSTRING,raucous calls,요란한 울음소리
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:NAME:SINGULAR,grackle,검은깃찌르레기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:NAME:PLURAL,grackles,검은깃찌르레기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:NAME:ADJECTIVE,grackle,검은깃찌르레기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:DESCRIPTION,"A small gregarious bird, blue and black with yellow eyes, found in temperate pastures.",무리를 이루어 사는 작은 새로，푸른빛이 도는 검은 깃털과 노란 눈을 지녔으며，온대 목초지에서 발견된다。
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아챈다
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:ATTACK:THIRD,snatches at,낚아챈다
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:TLCM:PLURAL,feathers,깃털
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Maximum Flight Speed,최고속 비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Faster Flight,가속 비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Fast Flight,빠른 비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Fly,비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Slow Flight,느린 비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:FLY,Hover,제자리 비행
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,최고속 걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,가속 걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,최저속 걷기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최고속 수영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,가속 수영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 등반
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:BIRD_GRACKLE:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 오르기
CREATURE:GRACKLE_MAN,CREATURE:NAME:SINGULAR,grackle man,검은깃찌르레기인
CREATURE:GRACKLE_MAN,CREATURE:NAME:PLURAL,grackle men,검은깃찌르레기인
CREATURE:GRACKLE_MAN,CREATURE:NAME:ADJECTIVE,grackle man,그래클인
CREATURE:GRACKLE_MAN,CREATURE:PREFSTRING,raucous calls,시끄러운 울음소리
CREATURE:GRACKLE_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:GRACKLE_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬는다
CREATURE:GRACKLE_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬는다
CREATURE:GRACKLE_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬는다
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A person with the head and wings of a grackle.,그래클의 머리와 날개를 가진 인간형 생물。
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질한다
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질한다
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,찬다
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,찬다
CREATURE:GRACKLE_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,snatch at,낚아챈다
